id,path,gun_name,caliber,gun_type,device
1346,./HKUSP_iPhone/._IP_013A_S05.wav,HKUSP,.40,Pistol,iPhone
1347,./HKUSP_iPhone/._IP_013A_S06.wav,HKUSP,.40,Pistol,iPhone
1348,./HKUSP_iPhone/._IP_013B_S01.wav,HKUSP,.40,Pistol,iPhone
1349,./HKUSP_iPhone/._IP_013B_S02.wav,HKUSP,.40,Pistol,iPhone
1350,./HKUSP_iPhone/._IP_013B_S03.wav,HKUSP,.40,Pistol,iPhone
1351,./HKUSP_iPhone/._IP_013B_S04.wav,HKUSP,.40,Pistol,iPhone
1352,./HKUSP_iPhone/._IP_013B_S05.wav,HKUSP,.40,Pistol,iPhone
1353,./HKUSP_iPhone/._IP_013B_S06.wav,HKUSP,.40,Pistol,iPhone
1354,./HKUSP_iPhone/._IP_053A_S01.wav,HKUSP,.40,Pistol,iPhone
1355,./HKUSP_iPhone/._IP_053A_S02.wav,HKUSP,.40,Pistol,iPhone
1356,./HKUSP_iPhone/._IP_053A_S03.wav,HKUSP,.40,Pistol,iPhone
1357,./HKUSP_iPhone/._IP_053A_S04.wav,HKUSP,.40,Pistol,iPhone
1358,./HKUSP_iPhone/._IP_053A_S05.wav,HKUSP,.40,Pistol,iPhone
1359,./HKUSP_iPhone/._IP_053A_S06.wav,HKUSP,.40,Pistol,iPhone
1360,./HKUSP_iPhone/._IP_053B_S01.wav,HKUSP,.40,Pistol,iPhone
1361,./HKUSP_iPhone/._IP_053B_S02.wav,HKUSP,.40,Pistol,iPhone
1362,./HKUSP_iPhone/._IP_053B_S03.wav,HKUSP,.40,Pistol,iPhone
1363,./HKUSP_iPhone/._IP_053B_S04.wav,HKUSP,.40,Pistol,iPhone
1364,./HKUSP_iPhone/._IP_053B_S05.wav,HKUSP,.40,Pistol,iPhone
1365,./HKUSP_iPhone/._IP_053B_S06.wav,HKUSP,.40,Pistol,iPhone
1366,./HKUSP_iPhone/._IP_073A_S01.wav,HKUSP,.40,Pistol,iPhone
1367,./HKUSP_iPhone/._IP_073A_S02.wav,HKUSP,.40,Pistol,iPhone
1368,./HKUSP_iPhone/._IP_073A_S03.wav,HKUSP,.40,Pistol,iPhone
1369,./HKUSP_iPhone/._IP_073A_S04.wav,HKUSP,.40,Pistol,iPhone
1370,./HKUSP_iPhone/._IP_073A_S05.wav,HKUSP,.40,Pistol,iPhone
1371,./HKUSP_iPhone/._IP_073A_S06.wav,HKUSP,.40,Pistol,iPhone
1372,./HKUSP_iPhone/._IP_073B_S01.wav,HKUSP,.40,Pistol,iPhone
1373,./HKUSP_iPhone/._IP_073B_S02.wav,HKUSP,.40,Pistol,iPhone
1374,./HKUSP_iPhone/._IP_073B_S03.wav,HKUSP,.40,Pistol,iPhone
1375,./HKUSP_iPhone/._IP_073B_S04.wav,HKUSP,.40,Pistol,iPhone
1376,./HKUSP_iPhone/._IP_073B_S05.wav,HKUSP,.40,Pistol,iPhone
1377,./HKUSP_iPhone/._IP_073B_S06.wav,HKUSP,.40,Pistol,iPhone
1378,./HKUSP_iPhone/._IP_093A_S01.wav,HKUSP,.40,Pistol,iPhone
1379,./HKUSP_iPhone/._IP_093A_S02.wav,HKUSP,.40,Pistol,iPhone
1380,./HKUSP_iPhone/._IP_093A_S03.wav,HKUSP,.40,Pistol,iPhone
1381,./HKUSP_iPhone/._IP_093A_S04.wav,HKUSP,.40,Pistol,iPhone
1382,./HKUSP_iPhone/._IP_093A_S05.wav,HKUSP,.40,Pistol,iPhone
1383,./HKUSP_iPhone/._IP_093A_S06.wav,HKUSP,.40,Pistol,iPhone
1384,./HKUSP_iPhone/._IP_093B_S01.wav,HKUSP,.40,Pistol,iPhone
1385,./HKUSP_iPhone/._IP_093B_S02.wav,HKUSP,.40,Pistol,iPhone
1386,./HKUSP_iPhone/._IP_093B_S03.wav,HKUSP,.40,Pistol,iPhone
1387,./HKUSP_iPhone/._IP_093B_S04.wav,HKUSP,.40,Pistol,iPhone
1388,./HKUSP_iPhone/._IP_093B_S05.wav,HKUSP,.40,Pistol,iPhone
1389,./HKUSP_iPhone/._IP_093B_S06.wav,HKUSP,.40,Pistol,iPhone
1390,./HKUSP_iPhone/._IP_113A_S01.wav,HKUSP,.40,Pistol,iPhone
1391,./HKUSP_iPhone/._IP_113A_S02.wav,HKUSP,.40,Pistol,iPhone
1392,./HKUSP_iPhone/._IP_113A_S03.wav,HKUSP,.40,Pistol,iPhone
1393,./HKUSP_iPhone/._IP_113A_S04.wav,HKUSP,.40,Pistol,iPhone
1394,./HKUSP_iPhone/._IP_113A_S05.wav,HKUSP,.40,Pistol,iPhone
1395,./HKUSP_iPhone/._IP_113A_S06.wav,HKUSP,.40,Pistol,iPhone
1396,./HKUSP_iPhone/._IP_113B_S01.wav,HKUSP,.40,Pistol,iPhone
1397,./HKUSP_iPhone/._IP_113B_S02.wav,HKUSP,.40,Pistol,iPhone
1398,./HKUSP_iPhone/._IP_113B_S03.wav,HKUSP,.40,Pistol,iPhone
1399,./HKUSP_iPhone/._IP_113B_S04.wav,HKUSP,.40,Pistol,iPhone
1400,./HKUSP_iPhone/._IP_113B_S05.wav,HKUSP,.40,Pistol,iPhone
1401,./HKUSP_iPhone/._IP_113B_S06.wav,HKUSP,.40,Pistol,iPhone
1402,./HKUSP_iPhone/._IP_133A_S01.wav,HKUSP,.40,Pistol,iPhone
1403,./HKUSP_iPhone/._IP_133A_S02.wav,HKUSP,.40,Pistol,iPhone
1404,./HKUSP_iPhone/._IP_133A_S03.wav,HKUSP,.40,Pistol,iPhone
1405,./HKUSP_iPhone/._IP_133A_S04.wav,HKUSP,.40,Pistol,iPhone
1406,./HKUSP_iPhone/._IP_133A_S05.wav,HKUSP,.40,Pistol,iPhone
1407,./HKUSP_iPhone/._IP_133A_S06.wav,HKUSP,.40,Pistol,iPhone
1408,./HKUSP_iPhone/._IP_133B_S01.wav,HKUSP,.40,Pistol,iPhone
1409,./HKUSP_iPhone/._IP_133B_S02.wav,HKUSP,.40,Pistol,iPhone
1410,./HKUSP_iPhone/._IP_133B_S03.wav,HKUSP,.40,Pistol,iPhone
1411,./HKUSP_iPhone/._IP_133B_S04.wav,HKUSP,.40,Pistol,iPhone
1412,./HKUSP_iPhone/._IP_133B_S05.wav,HKUSP,.40,Pistol,iPhone
1413,./HKUSP_iPhone/._IP_133B_S06.wav,HKUSP,.40,Pistol,iPhone
1414,./HKUSP_iPhone/._IP_153A_S01.wav,HKUSP,.40,Pistol,iPhone
1415,./HKUSP_iPhone/._IP_153A_S02.wav,HKUSP,.40,Pistol,iPhone
1416,./HKUSP_iPhone/._IP_153A_S03.wav,HKUSP,.40,Pistol,iPhone
1417,./HKUSP_iPhone/._IP_153A_S04.wav,HKUSP,.40,Pistol,iPhone
1418,./HKUSP_iPhone/._IP_153A_S05.wav,HKUSP,.40,Pistol,iPhone
1419,./HKUSP_iPhone/._IP_153A_S06.wav,HKUSP,.40,Pistol,iPhone
1420,./HKUSP_iPhone/._IP_153B_S01.wav,HKUSP,.40,Pistol,iPhone
1421,./HKUSP_iPhone/._IP_153B_S02.wav,HKUSP,.40,Pistol,iPhone
1422,./HKUSP_iPhone/._IP_153B_S03.wav,HKUSP,.40,Pistol,iPhone
1423,./HKUSP_iPhone/._IP_153B_S04.wav,HKUSP,.40,Pistol,iPhone
1424,./HKUSP_iPhone/._IP_153B_S05.wav,HKUSP,.40,Pistol,iPhone
1425,./HKUSP_iPhone/._IP_153B_S06.wav,HKUSP,.40,Pistol,iPhone
1426,./HKUSP_iPhone/._IP_173A_S01.wav,HKUSP,.40,Pistol,iPhone
1427,./HKUSP_iPhone/._IP_173A_S02.wav,HKUSP,.40,Pistol,iPhone
1428,./HKUSP_iPhone/._IP_173A_S03.wav,HKUSP,.40,Pistol,iPhone
1429,./HKUSP_iPhone/._IP_173A_S04.wav,HKUSP,.40,Pistol,iPhone
1430,./HKUSP_iPhone/._IP_173A_S05.wav,HKUSP,.40,Pistol,iPhone
1431,./HKUSP_iPhone/._IP_173A_S06.wav,HKUSP,.40,Pistol,iPhone
1432,./HKUSP_iPhone/._IP_193B_S01.wav,HKUSP,.40,Pistol,iPhone
1433,./HKUSP_iPhone/._IP_193B_S02.wav,HKUSP,.40,Pistol,iPhone
1434,./HKUSP_iPhone/._IP_193B_S03.wav,HKUSP,.40,Pistol,iPhone
1435,./HKUSP_iPhone/._IP_193B_S04.wav,HKUSP,.40,Pistol,iPhone
1436,./HKUSP_iPhone/._IP_193B_S05.wav,HKUSP,.40,Pistol,iPhone
1437,./HKUSP_iPhone/._IP_193B_S06.wav,HKUSP,.40,Pistol,iPhone
1438,./HKUSP_iPhone/._IP_193C_S01.wav,HKUSP,.40,Pistol,iPhone
1439,./HKUSP_iPhone/._IP_193C_S02.wav,HKUSP,.40,Pistol,iPhone
1440,./HKUSP_iPhone/._IP_193C_S03.wav,HKUSP,.40,Pistol,iPhone
1441,./HKUSP_iPhone/._IP_193C_S04.wav,HKUSP,.40,Pistol,iPhone
1442,./HKUSP_iPhone/._IP_193C_S05.wav,HKUSP,.40,Pistol,iPhone
1443,./HKUSP_iPhone/._IP_193C_S06.wav,HKUSP,.40,Pistol,iPhone
1444,./HKUSP_iPhone/IP_013A_S01.wav,HKUSP,.40,Pistol,iPhone
1445,./HKUSP_iPhone/IP_013A_S02.wav,HKUSP,.40,Pistol,iPhone
1446,./HKUSP_iPhone/IP_013A_S03.wav,HKUSP,.40,Pistol,iPhone
1447,./HKUSP_iPhone/IP_013A_S04.wav,HKUSP,.40,Pistol,iPhone
1448,./HKUSP_iPhone/IP_013A_S05.wav,HKUSP,.40,Pistol,iPhone
1449,./HKUSP_iPhone/IP_013A_S06.wav,HKUSP,.40,Pistol,iPhone
1450,./HKUSP_iPhone/IP_013B_S01.wav,HKUSP,.40,Pistol,iPhone
1451,./HKUSP_iPhone/IP_013B_S02.wav,HKUSP,.40,Pistol,iPhone
1452,./HKUSP_iPhone/IP_013B_S03.wav,HKUSP,.40,Pistol,iPhone
1453,./HKUSP_iPhone/IP_013B_S04.wav,HKUSP,.40,Pistol,iPhone
1454,./HKUSP_iPhone/IP_013B_S05.wav,HKUSP,.40,Pistol,iPhone
1455,./HKUSP_iPhone/IP_013B_S06.wav,HKUSP,.40,Pistol,iPhone
1456,./HKUSP_iPhone/IP_053A_S01.wav,HKUSP,.40,Pistol,iPhone
1457,./HKUSP_iPhone/IP_053A_S02.wav,HKUSP,.40,Pistol,iPhone
1458,./HKUSP_iPhone/IP_053A_S03.wav,HKUSP,.40,Pistol,iPhone
1459,./HKUSP_iPhone/IP_053A_S04.wav,HKUSP,.40,Pistol,iPhone
1460,./HKUSP_iPhone/IP_053A_S05.wav,HKUSP,.40,Pistol,iPhone
1461,./HKUSP_iPhone/IP_053A_S06.wav,HKUSP,.40,Pistol,iPhone
1462,./HKUSP_iPhone/IP_053B_S01.wav,HKUSP,.40,Pistol,iPhone
1463,./HKUSP_iPhone/IP_053B_S02.wav,HKUSP,.40,Pistol,iPhone
1464,./HKUSP_iPhone/IP_053B_S03.wav,HKUSP,.40,Pistol,iPhone
1465,./HKUSP_iPhone/IP_053B_S04.wav,HKUSP,.40,Pistol,iPhone
1466,./HKUSP_iPhone/IP_053B_S05.wav,HKUSP,.40,Pistol,iPhone
1467,./HKUSP_iPhone/IP_053B_S06.wav,HKUSP,.40,Pistol,iPhone
1468,./HKUSP_iPhone/IP_073A_S01.wav,HKUSP,.40,Pistol,iPhone
1469,./HKUSP_iPhone/IP_073A_S02.wav,HKUSP,.40,Pistol,iPhone
1470,./HKUSP_iPhone/IP_073A_S03.wav,HKUSP,.40,Pistol,iPhone
1471,./HKUSP_iPhone/IP_073A_S04.wav,HKUSP,.40,Pistol,iPhone
1472,./HKUSP_iPhone/IP_073A_S05.wav,HKUSP,.40,Pistol,iPhone
1473,./HKUSP_iPhone/IP_073A_S06.wav,HKUSP,.40,Pistol,iPhone
1474,./HKUSP_iPhone/IP_073B_S01.wav,HKUSP,.40,Pistol,iPhone
1475,./HKUSP_iPhone/IP_073B_S02.wav,HKUSP,.40,Pistol,iPhone
1476,./HKUSP_iPhone/IP_073B_S03.wav,HKUSP,.40,Pistol,iPhone
1477,./HKUSP_iPhone/IP_073B_S04.wav,HKUSP,.40,Pistol,iPhone
1478,./HKUSP_iPhone/IP_073B_S05.wav,HKUSP,.40,Pistol,iPhone
1479,./HKUSP_iPhone/IP_073B_S06.wav,HKUSP,.40,Pistol,iPhone
1480,./HKUSP_iPhone/IP_093A_S01.wav,HKUSP,.40,Pistol,iPhone
1481,./HKUSP_iPhone/IP_093A_S02.wav,HKUSP,.40,Pistol,iPhone
1482,./HKUSP_iPhone/IP_093A_S03.wav,HKUSP,.40,Pistol,iPhone
1483,./HKUSP_iPhone/IP_093A_S04.wav,HKUSP,.40,Pistol,iPhone
1484,./HKUSP_iPhone/IP_093A_S05.wav,HKUSP,.40,Pistol,iPhone
1485,./HKUSP_iPhone/IP_093A_S06.wav,HKUSP,.40,Pistol,iPhone
1486,./HKUSP_iPhone/IP_093B_S01.wav,HKUSP,.40,Pistol,iPhone
1487,./HKUSP_iPhone/IP_093B_S02.wav,HKUSP,.40,Pistol,iPhone
1488,./HKUSP_iPhone/IP_093B_S03.wav,HKUSP,.40,Pistol,iPhone
1489,./HKUSP_iPhone/IP_093B_S04.wav,HKUSP,.40,Pistol,iPhone
1490,./HKUSP_iPhone/IP_093B_S05.wav,HKUSP,.40,Pistol,iPhone
1491,./HKUSP_iPhone/IP_093B_S06.wav,HKUSP,.40,Pistol,iPhone
1492,./HKUSP_iPhone/IP_113A_S01.wav,HKUSP,.40,Pistol,iPhone
1493,./HKUSP_iPhone/IP_113A_S02.wav,HKUSP,.40,Pistol,iPhone
1494,./HKUSP_iPhone/IP_113A_S03.wav,HKUSP,.40,Pistol,iPhone
1495,./HKUSP_iPhone/IP_113A_S04.wav,HKUSP,.40,Pistol,iPhone
1496,./HKUSP_iPhone/IP_113A_S05.wav,HKUSP,.40,Pistol,iPhone
1497,./HKUSP_iPhone/IP_113A_S06.wav,HKUSP,.40,Pistol,iPhone
1498,./HKUSP_iPhone/IP_113B_S01.wav,HKUSP,.40,Pistol,iPhone
1499,./HKUSP_iPhone/IP_113B_S02.wav,HKUSP,.40,Pistol,iPhone
1500,./HKUSP_iPhone/IP_113B_S03.wav,HKUSP,.40,Pistol,iPhone
1501,./HKUSP_iPhone/IP_113B_S04.wav,HKUSP,.40,Pistol,iPhone
1502,./HKUSP_iPhone/IP_113B_S05.wav,HKUSP,.40,Pistol,iPhone
1503,./HKUSP_iPhone/IP_113B_S06.wav,HKUSP,.40,Pistol,iPhone
1504,./HKUSP_iPhone/IP_133A_S01.wav,HKUSP,.40,Pistol,iPhone
1505,./HKUSP_iPhone/IP_133A_S02.wav,HKUSP,.40,Pistol,iPhone
1506,./HKUSP_iPhone/IP_133A_S03.wav,HKUSP,.40,Pistol,iPhone
1507,./HKUSP_iPhone/IP_133A_S04.wav,HKUSP,.40,Pistol,iPhone
1508,./HKUSP_iPhone/IP_133A_S05.wav,HKUSP,.40,Pistol,iPhone
1509,./HKUSP_iPhone/IP_133A_S06.wav,HKUSP,.40,Pistol,iPhone
1510,./HKUSP_iPhone/IP_133B_S01.wav,HKUSP,.40,Pistol,iPhone
1511,./HKUSP_iPhone/IP_133B_S02.wav,HKUSP,.40,Pistol,iPhone
1512,./HKUSP_iPhone/IP_133B_S03.wav,HKUSP,.40,Pistol,iPhone
1513,./HKUSP_iPhone/IP_133B_S04.wav,HKUSP,.40,Pistol,iPhone
1514,./HKUSP_iPhone/IP_133B_S05.wav,HKUSP,.40,Pistol,iPhone
1515,./HKUSP_iPhone/IP_133B_S06.wav,HKUSP,.40,Pistol,iPhone
1516,./HKUSP_iPhone/IP_153A_S01.wav,HKUSP,.40,Pistol,iPhone
1517,./HKUSP_iPhone/IP_153A_S02.wav,HKUSP,.40,Pistol,iPhone
1518,./HKUSP_iPhone/IP_153A_S03.wav,HKUSP,.40,Pistol,iPhone
1519,./HKUSP_iPhone/IP_153A_S04.wav,HKUSP,.40,Pistol,iPhone
1520,./HKUSP_iPhone/IP_153A_S05.wav,HKUSP,.40,Pistol,iPhone
1521,./HKUSP_iPhone/IP_153A_S06.wav,HKUSP,.40,Pistol,iPhone
1522,./HKUSP_iPhone/IP_153B_S01.wav,HKUSP,.40,Pistol,iPhone
1523,./HKUSP_iPhone/IP_153B_S02.wav,HKUSP,.40,Pistol,iPhone
1524,./HKUSP_iPhone/IP_153B_S03.wav,HKUSP,.40,Pistol,iPhone
1525,./HKUSP_iPhone/IP_153B_S04.wav,HKUSP,.40,Pistol,iPhone
1526,./HKUSP_iPhone/IP_153B_S05.wav,HKUSP,.40,Pistol,iPhone
1527,./HKUSP_iPhone/IP_153B_S06.wav,HKUSP,.40,Pistol,iPhone
1528,./HKUSP_iPhone/IP_173A_S01.wav,HKUSP,.40,Pistol,iPhone
1529,./HKUSP_iPhone/IP_173A_S02.wav,HKUSP,.40,Pistol,iPhone
1530,./HKUSP_iPhone/IP_173A_S03.wav,HKUSP,.40,Pistol,iPhone
1531,./HKUSP_iPhone/IP_173A_S04.wav,HKUSP,.40,Pistol,iPhone
1532,./HKUSP_iPhone/IP_173A_S05.wav,HKUSP,.40,Pistol,iPhone
1533,./HKUSP_iPhone/IP_173A_S06.wav,HKUSP,.40,Pistol,iPhone
1534,./HKUSP_iPhone/IP_193B_S01.wav,HKUSP,.40,Pistol,iPhone
1535,./HKUSP_iPhone/IP_193B_S02.wav,HKUSP,.40,Pistol,iPhone
1536,./HKUSP_iPhone/IP_193B_S03.wav,HKUSP,.40,Pistol,iPhone
1537,./HKUSP_iPhone/IP_193B_S04.wav,HKUSP,.40,Pistol,iPhone
1538,./HKUSP_iPhone/IP_193B_S05.wav,HKUSP,.40,Pistol,iPhone
1539,./HKUSP_iPhone/IP_193B_S06.wav,HKUSP,.40,Pistol,iPhone
1540,./HKUSP_iPhone/IP_193C_S01.wav,HKUSP,.40,Pistol,iPhone
1541,./HKUSP_iPhone/IP_193C_S02.wav,HKUSP,.40,Pistol,iPhone
1542,./HKUSP_iPhone/IP_193C_S03.wav,HKUSP,.40,Pistol,iPhone
1543,./HKUSP_iPhone/IP_193C_S04.wav,HKUSP,.40,Pistol,iPhone
1544,./HKUSP_iPhone/IP_193C_S05.wav,HKUSP,.40,Pistol,iPhone
1545,./HKUSP_iPhone/IP_193C_S06.wav,HKUSP,.40,Pistol,iPhone
1546,./HKUSP_iPhone/IP_193D_S01.wav,HKUSP,.40,Pistol,iPhone
1547,./HKUSP_iPhone/IP_193D_S02.wav,HKUSP,.40,Pistol,iPhone
1548,./HKUSP_iPhone/IP_193D_S03.wav,HKUSP,.40,Pistol,iPhone
1549,./HKUSP_iPhone/IP_193D_S04.wav,HKUSP,.40,Pistol,iPhone
1550,./HKUSP_iPhone/IP_193D_S05.wav,HKUSP,.40,Pistol,iPhone
1551,./HKUSP_iPhone/IP_193D_S06.wav,HKUSP,.40,Pistol,iPhone
1552,./HKUSP_iPhone/IP_213A_S01.wav,HKUSP,.40,Pistol,iPhone
1553,./HKUSP_iPhone/IP_213A_S02.wav,HKUSP,.40,Pistol,iPhone
1554,./HKUSP_iPhone/IP_213A_S03.wav,HKUSP,.40,Pistol,iPhone
1555,./HKUSP_iPhone/IP_213A_S04.wav,HKUSP,.40,Pistol,iPhone
1556,./HKUSP_iPhone/IP_213A_S05.wav,HKUSP,.40,Pistol,iPhone
1557,./HKUSP_iPhone/IP_213A_S06.wav,HKUSP,.40,Pistol,iPhone
1558,./HKUSP_iPhone/IP_213B_S01.wav,HKUSP,.40,Pistol,iPhone
1559,./HKUSP_iPhone/IP_213B_S02.wav,HKUSP,.40,Pistol,iPhone
1560,./HKUSP_iPhone/IP_213B_S03.wav,HKUSP,.40,Pistol,iPhone
1561,./HKUSP_iPhone/IP_213B_S04.wav,HKUSP,.40,Pistol,iPhone
1562,./HKUSP_iPhone/IP_213B_S05.wav,HKUSP,.40,Pistol,iPhone
1563,./HKUSP_iPhone/IP_213B_S06.wav,HKUSP,.40,Pistol,iPhone
1564,./HKUSP_Samsung/._SA_013A_S01.wav,HKUSP,.40,Pistol,Samsung
1565,./HKUSP_Samsung/._SA_013A_S02.wav,HKUSP,.40,Pistol,Samsung
1566,./HKUSP_Samsung/._SA_013A_S03.wav,HKUSP,.40,Pistol,Samsung
1567,./HKUSP_Samsung/._SA_013A_S04.wav,HKUSP,.40,Pistol,Samsung
1568,./HKUSP_Samsung/._SA_013A_S05.wav,HKUSP,.40,Pistol,Samsung
1569,./HKUSP_Samsung/._SA_013A_S06.wav,HKUSP,.40,Pistol,Samsung
1570,./HKUSP_Samsung/._SA_013B_S01.wav,HKUSP,.40,Pistol,Samsung
1571,./HKUSP_Samsung/._SA_013B_S02.wav,HKUSP,.40,Pistol,Samsung
1572,./HKUSP_Samsung/._SA_013B_S03.wav,HKUSP,.40,Pistol,Samsung
1573,./HKUSP_Samsung/._SA_013B_S04.wav,HKUSP,.40,Pistol,Samsung
1574,./HKUSP_Samsung/._SA_013B_S05.wav,HKUSP,.40,Pistol,Samsung
1575,./HKUSP_Samsung/._SA_013B_S06.wav,HKUSP,.40,Pistol,Samsung
1576,./HKUSP_Samsung/._SA_053A_S01.wav,HKUSP,.40,Pistol,Samsung
1577,./HKUSP_Samsung/._SA_053A_S02.wav,HKUSP,.40,Pistol,Samsung
1578,./HKUSP_Samsung/._SA_053A_S03.wav,HKUSP,.40,Pistol,Samsung
1579,./HKUSP_Samsung/._SA_053A_S04.wav,HKUSP,.40,Pistol,Samsung
1580,./HKUSP_Samsung/._SA_053A_S05.wav,HKUSP,.40,Pistol,Samsung
1581,./HKUSP_Samsung/._SA_053A_S06.wav,HKUSP,.40,Pistol,Samsung
1582,./HKUSP_Samsung/._SA_053B_S01.wav,HKUSP,.40,Pistol,Samsung
1583,./HKUSP_Samsung/._SA_053B_S02.wav,HKUSP,.40,Pistol,Samsung
1584,./HKUSP_Samsung/._SA_053B_S03.wav,HKUSP,.40,Pistol,Samsung
1585,./HKUSP_Samsung/._SA_053B_S04.wav,HKUSP,.40,Pistol,Samsung
1586,./HKUSP_Samsung/._SA_053B_S05.wav,HKUSP,.40,Pistol,Samsung
1587,./HKUSP_Samsung/._SA_053B_S06.wav,HKUSP,.40,Pistol,Samsung
1588,./HKUSP_Samsung/._SA_073A_S01.wav,HKUSP,.40,Pistol,Samsung
1589,./HKUSP_Samsung/._SA_073A_S02.wav,HKUSP,.40,Pistol,Samsung
1590,./HKUSP_Samsung/._SA_073A_S03.wav,HKUSP,.40,Pistol,Samsung
1591,./HKUSP_Samsung/._SA_073A_S04.wav,HKUSP,.40,Pistol,Samsung
1592,./HKUSP_Samsung/._SA_073A_S05.wav,HKUSP,.40,Pistol,Samsung
1593,./HKUSP_Samsung/._SA_073A_S06.wav,HKUSP,.40,Pistol,Samsung
1594,./HKUSP_Samsung/._SA_073B_S01.wav,HKUSP,.40,Pistol,Samsung
1595,./HKUSP_Samsung/._SA_073B_S02.wav,HKUSP,.40,Pistol,Samsung
1596,./HKUSP_Samsung/._SA_073B_S03.wav,HKUSP,.40,Pistol,Samsung
1597,./HKUSP_Samsung/._SA_073B_S04.wav,HKUSP,.40,Pistol,Samsung
1598,./HKUSP_Samsung/._SA_073B_S05.wav,HKUSP,.40,Pistol,Samsung
1599,./HKUSP_Samsung/._SA_073B_S06.wav,HKUSP,.40,Pistol,Samsung
1600,./HKUSP_Samsung/._SA_093A_S01.wav,HKUSP,.40,Pistol,Samsung
1601,./HKUSP_Samsung/._SA_093A_S02.wav,HKUSP,.40,Pistol,Samsung
1602,./HKUSP_Samsung/._SA_093A_S03.wav,HKUSP,.40,Pistol,Samsung
1603,./HKUSP_Samsung/._SA_093A_S04.wav,HKUSP,.40,Pistol,Samsung
1604,./HKUSP_Samsung/._SA_093A_S05.wav,HKUSP,.40,Pistol,Samsung
1605,./HKUSP_Samsung/._SA_093A_S06.wav,HKUSP,.40,Pistol,Samsung
1606,./HKUSP_Samsung/._SA_093B_S01.wav,HKUSP,.40,Pistol,Samsung
1607,./HKUSP_Samsung/._SA_093B_S02.wav,HKUSP,.40,Pistol,Samsung
1608,./HKUSP_Samsung/._SA_093B_S03.wav,HKUSP,.40,Pistol,Samsung
1609,./HKUSP_Samsung/._SA_093B_S04.wav,HKUSP,.40,Pistol,Samsung
1610,./HKUSP_Samsung/._SA_093B_S05.wav,HKUSP,.40,Pistol,Samsung
1611,./HKUSP_Samsung/._SA_093B_S06.wav,HKUSP,.40,Pistol,Samsung
1612,./HKUSP_Samsung/._SA_113A_S01.wav,HKUSP,.40,Pistol,Samsung
1613,./HKUSP_Samsung/SA_013A_S01.wav,HKUSP,.40,Pistol,Samsung
1614,./HKUSP_Samsung/SA_013A_S02.wav,HKUSP,.40,Pistol,Samsung
1615,./HKUSP_Samsung/SA_013A_S03.wav,HKUSP,.40,Pistol,Samsung
1616,./HKUSP_Samsung/SA_013A_S04.wav,HKUSP,.40,Pistol,Samsung
1617,./HKUSP_Samsung/SA_013A_S05.wav,HKUSP,.40,Pistol,Samsung
1618,./HKUSP_Samsung/SA_013A_S06.wav,HKUSP,.40,Pistol,Samsung
1619,./HKUSP_Samsung/SA_013B_S01.wav,HKUSP,.40,Pistol,Samsung
1620,./HKUSP_Samsung/SA_013B_S02.wav,HKUSP,.40,Pistol,Samsung
1621,./HKUSP_Samsung/SA_013B_S03.wav,HKUSP,.40,Pistol,Samsung
1622,./HKUSP_Samsung/SA_013B_S04.wav,HKUSP,.40,Pistol,Samsung
1623,./HKUSP_Samsung/SA_013B_S05.wav,HKUSP,.40,Pistol,Samsung
1624,./HKUSP_Samsung/SA_013B_S06.wav,HKUSP,.40,Pistol,Samsung
1625,./HKUSP_Samsung/SA_053A_S01.wav,HKUSP,.40,Pistol,Samsung
1626,./HKUSP_Samsung/SA_053A_S02.wav,HKUSP,.40,Pistol,Samsung
1627,./HKUSP_Samsung/SA_053A_S03.wav,HKUSP,.40,Pistol,Samsung
1628,./HKUSP_Samsung/SA_053A_S04.wav,HKUSP,.40,Pistol,Samsung
1629,./HKUSP_Samsung/SA_053A_S05.wav,HKUSP,.40,Pistol,Samsung
1630,./HKUSP_Samsung/SA_053A_S06.wav,HKUSP,.40,Pistol,Samsung
1631,./HKUSP_Samsung/SA_053B_S01.wav,HKUSP,.40,Pistol,Samsung
1632,./HKUSP_Samsung/SA_053B_S02.wav,HKUSP,.40,Pistol,Samsung
1633,./HKUSP_Samsung/SA_053B_S03.wav,HKUSP,.40,Pistol,Samsung
1634,./HKUSP_Samsung/SA_053B_S04.wav,HKUSP,.40,Pistol,Samsung
1635,./HKUSP_Samsung/SA_053B_S05.wav,HKUSP,.40,Pistol,Samsung
1636,./HKUSP_Samsung/SA_053B_S06.wav,HKUSP,.40,Pistol,Samsung
1637,./HKUSP_Samsung/SA_073A_S01.wav,HKUSP,.40,Pistol,Samsung
1638,./HKUSP_Samsung/SA_073A_S02.wav,HKUSP,.40,Pistol,Samsung
1639,./HKUSP_Samsung/SA_073A_S03.wav,HKUSP,.40,Pistol,Samsung
1640,./HKUSP_Samsung/SA_073A_S04.wav,HKUSP,.40,Pistol,Samsung
1641,./HKUSP_Samsung/SA_073A_S05.wav,HKUSP,.40,Pistol,Samsung
1642,./HKUSP_Samsung/SA_073A_S06.wav,HKUSP,.40,Pistol,Samsung
1643,./HKUSP_Samsung/SA_073B_S01.wav,HKUSP,.40,Pistol,Samsung
1644,./HKUSP_Samsung/SA_073B_S02.wav,HKUSP,.40,Pistol,Samsung
1645,./HKUSP_Samsung/SA_073B_S03.wav,HKUSP,.40,Pistol,Samsung
